PEDIDO,ITEM,IDCLIENTE,ALTURAINTERNA_diff,ALTURAINTERNA_diff_pct,ALTURAPACOTE_diff,ALTURAPACOTE_diff_pct,ALTURAPALETEFECHADO_diff,ALTURAPALETEFECHADO_diff_pct,AMARRADO_diff,AMARRADO_diff_pct,AREABRUTACHAPA_diff,AREABRUTACHAPA_diff_pct,AREABRUTAPECA_diff,AREABRUTAPECA_diff_pct,AREABRUTAPECACOMREFILOS_diff,AREABRUTAPECACOMREFILOS_diff_pct,AREALIQUIDACHAPA_diff,AREALIQUIDACHAPA_diff_pct,AREALIQUIDAPECA_diff,AREALIQUIDAPECA_diff_pct,ARRANJO_diff,ARRANJO_diff_pct,COBBINTMAXIMO_diff,COBBINTMAXIMO_diff_pct,CODIGOREFERENCIA_diff,CODIGOREFERENCIA_diff_pct,COLUNAMINIMO_diff,COLUNAMINIMO_diff_pct,COMMPALETEFECHADO_diff,COMMPALETEFECHADO_diff_pct,COMPPACOTE_diff,COMPPACOTE_diff_pct,COMPPECA_diff,COMPPECA_diff_pct,COMPRESSAO_diff,COMPRESSAO_diff_pct,COMPRIMENTO_diff,COMPRIMENTO_diff_pct,COMPRIMENTOINTERNO_diff,COMPRIMENTOINTERNO_diff_pct,CONSUMOCOR1_diff,CONSUMOCOR1_diff_pct,CONSUMOCOR2_diff,CONSUMOCOR2_diff_pct,CONSUMOCOR3_diff,CONSUMOCOR3_diff_pct,CONSUMOCOR4_diff,CONSUMOCOR4_diff_pct,ESPELHO_diff,ESPELHO_diff_pct,EXIGELAUDO_diff,EXIGELAUDO_diff_pct,FACA_diff,FACA_diff_pct,FILME_diff,FILME_diff_pct,GRAMATURA_diff,GRAMATURA_diff_pct,IDPALETE_diff,IDPALETE_diff_pct,IDTIPOFT2_diff,IDTIPOFT2_diff_pct,LAP_diff,LAP_diff_pct,LAPINTERNO_diff,LAPINTERNO_diff_pct,LAPNOCOMP_diff,LAPNOCOMP_diff_pct,LARGPACOTE_diff,LARGPACOTE_diff_pct,LARGPALETEFECHADO_diff,LARGPALETEFECHADO_diff_pct,LARGPECA_diff,LARGPECA_diff_pct,LARGURA_diff,LARGURA_diff_pct,LARGURAINTERNA_diff,LARGURAINTERNA_diff_pct,MULTCOMP_diff,MULTCOMP_diff_pct,MULTLARG_diff,MULTLARG_diff_pct,NRCORES_diff,NRCORES_diff_pct,PACOTESALTURA_diff,PACOTESALTURA_diff_pct,PACOTESLARGURA_diff,PACOTESLARGURA_diff_pct,PACOTESPORPALETE_diff,PACOTESPORPALETE_diff_pct,PALETIZADO_diff,PALETIZADO_diff_pct,PECASPORPACOTE_diff,PECASPORPACOTE_diff_pct,PECASPORPALETE_diff,PECASPORPALETE_diff_pct,PESOCAIXA_diff,PESOCAIXA_diff_pct,PROLONGLAP_diff,PROLONGLAP_diff_pct,REFERENCIA_diff,REFERENCIA_diff_pct,REFILADO_diff,REFILADO_diff_pct,REFILOCOMPRIMENTO_diff,REFILOCOMPRIMENTO_diff_pct,REFILOLARGURA_diff,REFILOLARGURA_diff_pct,REFUGOCLIENTE_diff,REFUGOCLIENTE_diff_pct,RESINAINTERNA_diff,RESINAINTERNA_diff_pct,TIPOABNT_diff,TIPOABNT_diff_pct,UNIDADESPORPALETE_diff,UNIDADESPORPALETE_diff_pct,VINCOCOMP1_diff,VINCOCOMP1_diff_pct,VINCOCOMP2_diff,VINCOCOMP2_diff_pct,VINCOCOMP3_diff,VINCOCOMP3_diff_pct,VINCOCOMP4_diff,VINCOCOMP4_diff_pct,VINCOCOMP5_diff,VINCOCOMP5_diff_pct,VINCOLARG1_diff,VINCOLARG1_diff_pct,VINCOLARG2_diff,VINCOLARG2_diff_pct,VINCOLARG3_diff,VINCOLARG3_diff_pct,VOLUMEPACOTEFECHADOM3_diff,VOLUMEPACOTEFECHADOM3_diff_pct,VOLUMEPALETEFECHADOM3_diff,VOLUMEPALETEFECHADOM3_diff_pct
641667-1,689581,9758,0.0,0.0,-1.0,-0.6896551724137931,-20.0,-1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016224194999999,-0.3937802907915925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,37.02359346642468,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,30.0,7.211538461538461,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-204.0,-27.019867549668877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.017543859649122,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3900000000000001,40.625000000000014,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.0004159999999999,-0.6896437393279284,-0.034656,-1.052631578947369
603839-1,414190,1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.1075268817204301,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRD072627,710470,11134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6256459999999999,-31.593017325395262,0.003332,0.5147694969719444,0.017232,2.61047401190711,-0.6406160000000001,-32.99015366868537,0.0019907359999999,0.3612757810714806,-1.0,-33.33333333333333,12.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,426.0,68.70967741935485,2.0,0.3225806451612903,,,-611.0,-32.67379679144385,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-50.0,-8.0,-1.8867924528301887,-18.0,-42.85714285714285,,,0.0,,0.0,-0.0,0.0,-0.0,-422.0,-40.42145593869732,-154.0,-12.833333333333332,2.0,0.1915708812260536,17.0,1.6052880075542966,0.0,0.0,-1.0,-33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.7094017094017095,0.0,,,,0.0,0.0,5.0,50.0,15.0,100.0,0.1300000000000007,0.8742434431741815,-1.0,-100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0002399999999999,0.5149772551712238,-0.3333419999999996,-12.833324093580204
649744-1,319100,1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.5847953216374269,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRD050288,677150,12792,0.0,0.0,-3.0,-2.0689655172413794,-20.0,-1.0416666666666663,0.0,0.0,0.0114,0.87412587412588,0.0,0.0,0.0038,0.87412587412588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,-2227.0,-27.37553779963122,0.0,0.0,0.0,0.0,-218.0,-85.15625,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8741258741258742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.896103896103896,0.0,,,,0.0,0.0,0.0,0.0,5.0,33.33333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.0012619999999999,-2.069598871724227,-0.034656,-1.0416666666666674
PRD072247,844700,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,38.63216266173752,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-209.0,-27.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
704505-1,877360,6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037019999999999,0.393700787401573,0.0037019999999999,0.393700787401573,0.0037019999999999,0.393700787401573,0.0037019999999999,0.393700787401573,0.0036325411764706,0.3937007874015766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3937007874015747,2.0,0.3937007874015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6134969325153374,0.0,0.0,1.0,0.6134969325153374,0.0,0.0,0.0,0.0
619470-1,745460,1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31409,45.11231759163506,0.0,0.0,-0.0113433333333333,-3.25845493890995,0.327345,50.0,0.0,0.0,1.0,50.0,5.0,11.11111111111111,0.0,0.0,0.5,12.5,0.0,0.0,224.0,47.5583864118896,0.0,0.0,,,456.0,47.15615305067218,0.0,0.0,,,,,,,,,0.0,0.0,-1.0,-100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-224.0,-32.23021582733813,0.0,0.0,0.0,0.0,-10.0,-1.3888888888888888,0.0,0.0,1.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,-15.0,-60.0,-10.0,-40.0,0.0,0.0,0.0,,-133.0,-88.66666666666667,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
597581-3,CHAB218859,9539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714793-2,834481,1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
679232-1,230391,9757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355799999999999,-1.985349260767085,0.0,0.0,-0.0177899999999999,-1.985349260767085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-597.0,-36.31386861313868,225.0,27.37226277372263,0.0,0.0,,,-10.0,-0.6009615384615385,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-79.0,-84.04255319148936,,,0.0,,0.0,-0.0,0.0,-0.0,-225.0,-21.48997134670487,-197.0,-18.81566380133716,0.0,0.0,-15.0,-1.392757660167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-50.0,-24.0,-50.0,0.0,0.0,0.0,0.0,-600.0,-50.0,0.0,0.0,0.0,,,,0.0,0.0,-10.0,-50.0,-15.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,-50.0,,,,,,,,,,,,,,,,,0.0,0.0,-1.6210699999999998,-48.29682824798531
704733-7,891501,13602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378799999999999,2.415458937198062,0.0,0.0,0.0126266666666666,2.415458937198069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.415458937198068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,20.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
632266-5,716210,10210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00089,-0.2840909090909097,-0.00089,-0.2840909090909097,-0.00089,-0.2840909090909097,-0.00089,-0.2840909090909097,-0.0008648409090908,-0.2840909090909033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.6025641025641024,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2840909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0
640915-1,719391,12302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0297199999999999,-2.3749248846099724,0.0,0.0,-0.0148599999999999,-2.3749248846099724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,26.676384839650147,0.0,0.0,,,-10.0,-0.7183908045977011,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-223.0,-92.91666666666669,,,0.0,,0.0,-0.0,0.0,-0.0,-183.0,-21.058688147295744,0.0,0.0,0.0,0.0,-15.0,-1.668520578420467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,-10.0,-50.0,-15.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
PRD051830,Várias FTs,6636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRD047289,602750,1824,0.0,0.0,-4.0,-5.333333333333334,-60.0,-4.444444444444445,0.0,0.0,0.01139,0.6963788300835662,0.0,0.0,0.0028475,0.6963788300835662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,17.632850241545896,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6963788300835655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.28395061728395,0.0,,,,0.0,0.0,0.0,0.0,5.0,33.33333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.001594,-5.3319953169426375,-0.0961699999999998,-4.444425958738049
PRD060170,797940,11851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,-0.0161550000000001,-1.2893272752376648,0.0,0.0,-0.005385,-1.2893272752376737,0.0,0.0,0.0022023815,0.6060606060606261,0.0,0.0,0.0,0.0,166048.0,53.36281365693131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-10.0,-0.5083884087442806,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-50.0,0.0,0.0,17.0,18.88888888888889,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.7849293563579277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,-10.0,-50.0,-5.0,-25.0,-0.5500000000000007,-5.945945945945954,0.0,0.0,108.0,490.9090909090909,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
635446-2,815430,1428,0.0,0.0,-100.0,-50.0,100.0,8.695652173913043,0.0,,-0.364543,-26.85334352829729,-0.002416,-1.486988847583644,-0.0041932916666666,-2.47112470439639,-0.3394480000000001,-26.11524163568773,-0.0001703279999999,-0.114134691077458,-2.0,-25.0,0.0,0.0,,,0.0,0.0,0.0,0.0,228.0,75.49668874172185,0.0,0.0,,,589.0,47.76966747769668,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,-991.0,-11.121086297834138,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-236.0,-43.86617100371748,0.0,0.0,-8.0,-1.486988847583643,-556.0,-50.49954586739328,0.0,0.0,2.0,50.0,-1.0,-50.0,1.0,,6.0,120.0,0.0,0.0,48.0,120.0,0.0,0.0,-50.0,-50.0,400.0,10.0,0.0,0.0,0.0,,,,0.0,0.0,-15.0,-60.0,-10.0,-40.0,-1.2800000000000002,-15.705521472392642,0.0,,-134.0,-89.33333333333333,400.0,10.0,,,,,,,,,,,,,,,,,-0.016489,-50.74319126019389,0.1280479999999999,8.69565217391304
590429-8,689640,6636,0.0,0.0,0.0,0.0,-20.0,-1.4814814814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,67.0,1.744337412132257,,,248.0,55.85585585585585,,,0.0,0.0,0.0,0.0,-2227.0,-27.37553779963122,0.0,0.0,25.0,6.345177664974619,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.097560975609756,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,-0.034656,-1.4814814814814825
PRD097806,884830,9230,0.0,0.0,73.0,101.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-50.0,0.0,0.0,-24.0,-50.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0296199999999999,101.38974464297938,0.0,0.0
611586-9,733551,9495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0184199999999998,-1.143943063680732,0.0,0.0,-0.0046049999999999,-1.143943063680732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,21.02473498233216,0.0,0.0,,,-10.0,-0.4378283712784588,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16.0,2.6533996683250414,0.0,0.0,,,0.0,,0.0,-0.0,0.0,-0.0,-119.0,-17.37226277372263,0.0,0.0,0.0,0.0,-5.0,-0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,-10.0,-50.0,-5.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
689441-1,CHAB1240571,14161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626278-5,653550,1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026545679999999,-0.4077471967380176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,-132.0,-57.391304347826086,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211.0,-89.40677966101694,,,0.0,,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.334448160535117,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,21.052631578947363,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
PRD079340,Várias FTs,12557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710325-3,CHAD2116467,5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597857-16,518131,1825,0.0,0.0,0.0,0.0,50.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.666666666666664,,,0.0,0.0,0.0,0.0,178.0,32.6007326007326,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-145.0,-86.30952380952381,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-213.0,-85.54216867469879,,,0.0,,0.0,-0.0,0.0,-0.0,-178.0,-24.585635359116026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.090909090909092,0.0,0.0,4.0,9.090909090909092,0.0,0.0,0.0,0.0,100.0,9.090909090909092,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,100.0,9.090909090909092,,,,,,,,,,,,,,,,,0.0,0.0,0.0825360000000001,3.846153846153854
